DATAFLOW;LAST UPDATE;freq;nrg_bal;siec;unit;geo;TIME_PERIOD;OBS_VALUE;OBS_FLAG
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2005;1458688;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2006;2489470;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2007;3766517;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2008;7421474;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2009;14000981;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2010;22462863;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2011;45329533;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2012;66366364;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2013;79365983;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2014;88717134;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2015;95262017;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2016;95456113;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2017;102050043;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2018;108078726;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2019;118010296;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2020;139803322;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2021;159073315;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;EU27_2020;2022;205713195;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2000;5223;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2001;6161;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2002;7104;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2003;7767;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2004;8448;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2005;10501;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2006;12103;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2007;17572;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2008;41692;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2009;173971;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2010;620000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2011;2333809;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2012;4427939;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2013;5193598;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2014;6391620;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2015;7753821;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2016;8659959;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2017;9586608;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2018;10808150;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2019;12165282;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2020;13189172;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2021;15356910;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;FR;2022;19627696;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2000;18000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2001;19000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2002;21000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2003;24000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2004;29000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2005;31000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2006;35000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2007;38953;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2008;192965;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2009;676481;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2010;1905661;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2011;10795723;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2012;18861732;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2013;21588622;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2014;22306365;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2015;22942192;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2016;22104259;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2017;24377711;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2018;22653838;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2019;23688900;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2020;24941504;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2021;25038990;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;IT;2022;28121457;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2000;1000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2001;1000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2002;2000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2003;3000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2004;3000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2005;3000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2006;4800;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2007;24000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2008;40534;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2009;160000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2010;211330;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2011;279929;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2012;392645;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2013;479140;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2014;627316;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2015;796155;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2016;870603;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2017;991546;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2018;1005897;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2019;1342252;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2020;1715590;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2021;2237164;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;RA420;GWH;PT;2022;3519034;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2000;3982502324;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2001;4097193130;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2002;4006193437;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2003;4015896099;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2004;4044862484;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2005;4029507280;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2006;4152458689;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2007;3947908222;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2008;3997723145;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2009;3739305109;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2010;3933842626;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2011;3730480840;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2012;3763567546;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2013;3846878839;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2014;3681515504;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2015;3699420381;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2016;3721921816;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2017;3744761197;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2018;3661841316;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2019;3583731111;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2020;3313201413;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2021;3446492312;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;DE;2022;3282779668;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2000;1442363671;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2001;1480258684;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2002;1522332114;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2003;1575355676;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2004;1646745252;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2005;1680177510;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2006;1682232274;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2007;1708205703;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2008;1647541093;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2009;1514734428;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2010;1513271618;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2011;1506164516;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2012;1501094302;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2013;1404194335;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2014;1375460641;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2015;1429474951;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2016;1441099216;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2017;1517224189;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2018;1514913988;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2019;1475035688;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2020;1300117788;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2021;1371475611;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;ES;2022;1389617235;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2000;17423577646;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2001;17864840423;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2002;17888395482;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2003;18327558132;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2004;18572082807;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2005;18652090342;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2006;18813161147;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2007;18569911370;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2008;18524238107;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2009;17431382777;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2010;18139109966;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2011;17606649671;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2012;17383614984;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2013;17209505162;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2014;16616169518;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2015;16764719013;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2016;16953805662;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2017;17287511473;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2018;17120607380;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2019;16964628562;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2020;15586549798;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2021;16534096486;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;EU27_2020;2022;15749456191;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2000;2976281350;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2001;3075088505;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2002;3082821723;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2003;3157194651;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2004;3207942377;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2005;3223349698;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2006;3176784033;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2007;3147900940;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2008;3165649364;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2009;3042023655;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2010;3136702987;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2011;3077506008;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2012;3079823270;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2013;3095549730;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2014;2977092349;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2015;3028109443;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2016;2975950468;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2017;2976364745;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2018;2962620620;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2019;2928925106;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2020;2601018854;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2021;2814426080;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;FR;2022;2556646659;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2000;2029897810;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2001;2033883592;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2002;2048236482;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2003;2148272853;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2004;2162844079;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2005;2203245848;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2006;2185930784;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2007;2181874692;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2008;2151885838;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2009;2007010551;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2010;2056701579;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2011;1990960205;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2012;1912448658;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2013;1842089137;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2014;1742707288;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2015;1811135467;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2016;1794247897;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2017;1855132194;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2018;1825789318;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2019;1807681915;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2020;1646754701;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2021;1791760917;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;IT;2022;1721992150;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2000;295150555;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2001;297173272;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2002;309444825;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2003;301312431;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2004;311117651;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2005;319102817;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2006;303766605;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2007;304682429;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2008;297614082;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2009;292837680;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2010;283579216;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2011;276442725;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2012;260076998;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2013;260474639;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2014;264181036;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2015;274339165;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2016;273550806;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2017;286598821;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2018;279523455;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2019;278022170;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2020;248883124;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2021;250556382;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GIC;TOTAL;GWH;PT;2022;262691998;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2000;258426695;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2001;305987804;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2002;292014300;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2003;296986255;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2004;329715615;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2005;309104802;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2006;388352153;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2007;379927572;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2008;368776610;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2009;307117223;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2010;378985500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2011;388063706;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2012;387100529;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2013;435491747;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2014;432586361;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2015;435842489;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;IMP;C0000X0350-0370;GWH;DE;2016;461305888;
